companyId;companyName;ticker;price;p_L;dy;p_VP;p_Ebit;p_Ativo;eV_Ebit;margemBruta;margemEbit;margemLiquida;p_SR;p_CapitalGiro;p_AtivoCirculante;giroAtivos;roe;roa;roic;dividaliquidaPatrimonioLiquido;dividaLiquidaEbit;pl_Ativo;passivo_Ativo;liquidezCorrente;peg_Ratio;receitas_Cagr5;liquidezMediaDiaria;vpa;lpa;valorMercado;lucros_Cagr5
298;ATACADÃO;CRFB3;15,41;13,913;2,2469;1,6213;6,418;0,3961;10,0115;18,76;5,32;2,46;0,3416;-16,3311;-0,6918;1,16;11,65;2,85;10,2;0,91;3,59;0,24;0,74;0,95;-0,58198706;10,34;73246673,71;9,5045;1,1076;32417173610,7;14,69
344;BANCO ITAU UNIBANCO;ITUB3;22,19;7,5553;4,5883;1,3837;5,5232;0,1005;5,939;64,92;19,0;13,89;1,0495;;-0,1021;0,1;18,31;1,33;;;;0,07;0,92;;-6,27366553;2,26;19206271,23;16,0363;2,937;233932719434,94;5,89
344;BANCO ITAU UNIBANCO;ITUB4;25,57;8,7061;3,9818;1,5945;6,3645;0,1158;5,939;64,92;19,0;13,89;1,2094;;-0,1176;0,1;18,31;1,33;;;;0,07;0,92;;-7,2292757;2,26;944137880,48;16,0363;2,937;233932719434,94;5,89
361;PORTO SEGURO;PSSA3;23,17;13,472;5,0003;1,5921;35,2197;0,3262;13,102;100,0;1,63;4,27;0,5754;5,5048;-0,9042;0,57;11,82;2,42;2,89;-1,0;-22,12;0,2;0,8;1,1;-0,62323388;5,64;46589506,9;14,5533;1,7199;14981399010,2;3,96
495;EDP Brasil;ENBR3;19,66;5,1296;12,9963;0,9698;2,545;0,3068;4,9116;27,89;24,96;12,38;0,6353;3,4317;-0,4244;0,48;18,91;5,98;13,67;0,9;2,37;0,32;0,65;1,48;0,59558343;15,05;62424734,65;20,2714;3,8326;11425709168,88;27,29
565;MAESTRO LOCADORA DE VEICULOS S.A.;MSRO3;702,5;2121,1863;;277,5029;434,1975;70,0083;437,8335;61,25;41,32;8,46;179,4036;-503,3304;-85,8118;0,39;13,08;3,3;15,23;2,32;3,64;0,25;0,75;0,57;70,51453562;9,2;;2,5315;0,3312;18271898550,0;-7,65
469;EMAE - EMPRESA METROP.AGUAS ENERGIA;EMAE3;25,35;8,9931;3,1605;1,0102;77,5788;0,4958;115,5565;30,21;2,26;19,48;1,7519;1,8478;-0,7378;0,28;11,23;5,51;-0,76;-0,42;-32,3;0,49;0,51;5,49;-0,15492357;20,69;;25,0932;2,8188;1785129968,5;13,63
469;EMAE - EMPRESA METROP.AGUAS ENERGIA;EMAE4;63,5;22,5272;1,3879;2,5306;194,3295;1,2419;115,5565;30,21;2,26;19,48;4,3885;4,6287;-1,8481;0,28;11,23;5,51;-0,76;-0,42;-32,3;0,49;0,51;5,49;-0,38807284;20,69;399117,71;25,0932;2,8188;1785129968,5;13,63
360;IRB;IRBR3;1,09;-2,795;;0,655;-1,1395;0,1167;-1,1395;-26,65;-32,94;-13,43;0,3754;-0,8007;-0,2946;0,31;-23,44;-4,18;;;;0,18;0,82;0,81;-0,85721;13,98;62515304,77;1,6641;-0,39;2690000461,88;
564;INTER CONSTRUTORA E INCORPORADORA S.A.;INNT3;0,0;0,0;;0,0;0,0;0,0;2,2913;24,1;15,66;11,69;0,0;0,0;0,0;0,52;49,11;6,09;18,53;1,51;2,29;0,12;0,88;1,29;0,0;38,73;;1,3794;0,6774;0,0;36,17
444;AES TIETE;TIET3;3,49;6,0903;;3,1332;4,8776;0,6379;7,1488;74,66;61,76;49,46;3,0122;1435,3687;-0,7177;0,21;51,45;10,47;13,16;2,34;3,64;0,2;0,72;1,0;0,02697135;-5,19;;1,1139;0,573;5004795800,93;23,78
444;AES TIETE;TIET4;3,51;6,1252;;3,1512;4,9056;0,6416;7,1488;74,66;61,76;49,46;3,0295;1443,5943;-0,7218;0,21;51,45;10,47;13,16;2,34;3,64;0,2;0,72;1,0;0,02712591;-5,19;;1,1139;0,573;5004795800,93;23,78
444;AES TIETE;TIET11;12,54;4,3767;;2,2516;3,5052;0,4584;7,1488;74,66;61,76;49,46;2,1646;1031,4913;-0,5158;0,21;51,45;10,47;13,16;2,34;3,64;0,2;0,72;1,0;0,01938228;-5,19;;5,5693;2,8652;5004795800,93;23,78
430;QUALICORP;QUAL3;5,92;7,5313;4,3147;1,1619;3,1132;0,3585;5,9736;79,88;26,74;11,05;0,8324;2,546;-0,5126;0,43;15,43;4,76;11,29;1,07;2,86;0,31;0,69;1,88;-0,18209048;1,31;32040279,32;5,0953;0,7861;1681364804,0;-11,22
347;MERCANTIL DO BRASIL FINANCEIRA;MERC3;15,11;38,8481;;1,0827;-101,9599;0,8712;-79,6334;78,31;-5,19;13,62;5,2928;54,8541;-0,8852;0,16;2,79;2,24;;;;0,8;0,2;;0,2603769;-28,34;3369,8;13,9554;0,389;212541489,65;61,63
347;MERCANTIL DO BRASIL FINANCEIRA;MERC4;7,5;19,2827;6,0817;0,5374;-50,6088;0,4324;-79,6334;78,31;-5,19;13,62;2,6272;27,2274;-0,4394;0,16;2,79;2,24;;;;0,8;0,2;;0,12924069;-28,34;4791,36;13,9554;0,389;212541489,65;61,63
352;FUTURETEL;FTRT3B;0,0;0,0;;0,0;0,0;0,0;0,0;;;;;0,0;0,0;0,0;-0,95;-0,9;-2,42;0,0;0,0;0,95;0,05;0,0;0,0;;;0,0134;-0,0001;0,0;
319;EMBPAR PARTICIPACOES S.A.;EPAR3;9,57;2,3586;21,0947;1,8185;1,9121;0,5736;2,2914;19,65;6,57;5,32;0,1256;2,0245;-2,282;4,57;77,1;24,32;48,04;0,36;0,38;0,32;0,68;1,61;0,16707689;44,52;14476,81;5,2627;4,0574;142215635,76;93,88
319;EMBPAR PARTICIPACOES S.A.;BTTL4;11091,73;2733,6707;;2107,6312;2216,1043;664,8438;2,2914;19,65;6,57;5,32;145,5617;2346,3595;-2644,8454;4,57;77,1;24,32;48,04;0,36;0,38;0,32;0,68;1,61;193,6438641;44,52;;5,2627;4,0574;142215635,76;93,88
555;BRB BCO DE BRASILIA S.A.;BSLI3;17,93;15,2816;5,8376;3,0534;25,3955;0,1672;24,0759;27,43;5,18;8,61;1,315;-0,619;-0,1865;0,13;19,98;1,09;;;;0,05;0,95;0,28;-0,95636949;5,49;2313,69;5,8722;1,1733;6171191745,0;16,26
555;BRB BCO DE BRASILIA S.A.;BSLI4;13,85;11,8043;8,313;2,3586;19,6167;0,1292;24,0759;27,43;5,18;8,61;1,0158;-0,4781;-0,1441;0,13;19,98;1,09;;;;0,05;0,95;0,28;-0,73874609;5,49;7948,22;5,8722;1,1733;6171191745,0;16,26
349;ATOM EMPREENDIMENTOS;ATOM3;2,34;5,3789;2,9479;2,1735;5,7486;1,5521;3,6187;98,36;27,66;29,56;1,5901;1,675;-71,7828;0,98;40,41;28,86;35,14;-0,81;-2,13;0,71;0,29;18,91;0,15282663;;30861,32;1,0766;0,435;55703461,32;
351;CEMEPE;MAPT3;37,0;-191,0063;;-5,6113;-208,5835;43,9833;-132,2501;;;;;-5666,5192;-43,9833;0,0;-2,94;-23,03;2,69;;0,0;-7,84;8,84;0,0;-54,75512903;;;-6,5938;-0,1937;21556767,4;
351;CEMEPE;MAPT4;10,21;-52,7074;;-1,5484;-57,5578;12,137;-132,2501;;;;;-1563,653;-12,137;0,0;-2,94;-23,03;2,69;;0,0;-7,84;8,84;0,0;-15,10945587;;2041,0;-6,5938;-0,1937;21556767,4;
394;PANATLANTICA;PATI4;51,99;16,6196;5,5994;1,3968;9,4319;0,618;7,79;8,88;5,3;3,01;0,5001;1,0883;-4,2926;1,24;8,4;3,72;5,79;0,14;0,97;0,44;0,56;2,97;-0,21471089;31,3;5199,0;37,2216;3,1282;900179477,65;38,31
394;PANATLANTICA;PATI3;36,97;11,8182;7,8743;0,9932;6,707;0,4395;7,79;8,88;5,3;3,01;0,3556;0,7739;-3,0524;1,24;8,4;3,72;5,79;0,14;0,97;0,44;0,56;2,97;-0,15268055;31,3;31512,4;37,2216;3,1282;900179477,65;38,31
274;NADIR FIGUEIREDO;NAFG4;19,02;3,4862;;0,8163;1,9748;0,3406;5,0578;41,15;16,49;9,34;0,3256;0,9444;-0,8487;1,05;23,42;9,77;15,89;0,48;1,17;0,42;0,58;2,52;-0,3364418;7,87;;23,3;5,4558;508315292,42;35,19
274;NADIR FIGUEIREDO;NAFG3;64,37;11,7984;;2,7627;6,6834;1,1528;5,0578;41,15;16,49;9,34;1,1019;3,196;-2,8724;1,05;23,42;9,77;15,89;0,48;1,17;0,42;0,58;2,52;-1,13863086;7,87;;23,3;5,4558;508315292,42;35,19
403;COSAN;CSAN3;16,68;21,4053;2,5666;1,9977;5,0825;0,3256;10,1661;23,12;17,22;4,09;0,875;2,7498;-0,4353;0,37;9,33;1,52;6,87;2,0;5,08;0,16;0,68;1,89;-0,29209204;26,99;126058575,1;8,3494;0,7792;31259503145,76;7,11
475;LIGHT;LIGT3;4,5;-15,8659;5,6375;0,1943;1,0607;0,0604;5,7887;18,66;10,91;-0,73;0,1157;0,8082;-0,0866;0,52;-1,22;-0,38;7,91;0,87;4,73;0,31;0,69;1,33;0,13927782;9,08;20361520,42;23,1606;-0,2836;1676498958,0;
343;BANCO SANTANDER;SANB11;28,58;7,3907;7,6101;0,994;6,0937;0,1105;6,0937;25,83;14,67;12,09;0,8938;;-0,1124;0,12;13,45;1,49;;;;0,11;0,89;;-0,68622423;0,22;53341881,61;28,7532;3,867;107154008718,79;14,6
343;BANCO SANTANDER;SANB3;13,6;7,0339;7,6154;0,946;5,7994;0,1052;6,0937;25,83;14,67;12,09;0,8506;;-0,107;0,12;13,45;1,49;;;;0,11;0,89;;-0,65308954;0,22;2969398,03;14,3766;1,9335;107154008718,79;14,6
343;BANCO SANTANDER;SANB4;15,25;7,8872;7,4706;1,0607;6,5031;0,1179;6,0937;25,83;14,67;12,09;0,9538;;-0,1199;0,12;13,45;1,49;;;;0,11;0,89;;-0,73232467;0,22;3335263,71;14,3766;1,9335;107154008718,79;14,6
354;LONGDIS;SPRT3B;76,4;-246,6709;;-93,0203;-283,2268;32019,681;-283,2268;;;;;-92,7532;-32307,2412;0,0;-37,71;-12980,73;32,84;;0,0;-344,22;345,22;0,0;-2,63199165;;;-0,8213;-0,3097;370531748,8;
277;TEC TOY;TOYB3;2,29;-43,9352;;-4,9702;-44,9977;4,0346;-47,6217;24,06;-10,7;-10,96;4,8148;-5,9253;-11,8865;0,84;-11,31;-9,18;11,93;;-0,63;-0,81;1,81;0,49;0,47210215;-33,11;;-0,4608;-0,0521;71890222,22;
277;TEC TOY;TOYB4;2,5;-47,9642;;-5,4259;-49,1242;4,4046;-47,6217;24,06;-10,7;-10,96;5,2563;-6,4687;-12,9765;0,84;-11,31;-9,18;11,93;;-0,63;-0,81;1,81;0,49;0,51539536;-33,11;;-0,4608;-0,0521;71890222,22;
566;NORTEC QUÍMICA S.A.;NRTQ3;0,0;0,0;;0,0;0,0;0,0;0,0486;25,92;12,32;13,69;0,0;0,0;0,0;0,86;16,49;11,82;11,58;0,01;0,05;0,72;0,28;4,26;0,0;13,67;;17,0746;2,8148;0,0;16,56
484;GRENDENE;GRND3;6,15;9,3087;4,969;1,2996;19,4176;1,175;15,8291;40,49;11,25;23,48;2,1854;2,1825;-3,1178;0,54;13,96;12,62;5,93;-0,24;-3,59;0,9;0,1;7,35;-0,75862067;2,75;8652152,45;4,7324;0,6607;5548284000,0;-1,24
478;RENOVA;RNEW11;5,92;2,5756;;-0,7882;0,9496;0,2423;2,678;30,94;294,0;108,4;2,7919;-11,0362;-0,2854;0,09;-30,6;9,41;133,4;;1,73;-0,31;1,31;0,87;0,04189422;-27,95;53929,45;-7,5105;2,2985;481784885,44;
478;RENOVA;RNEW3;1,95;2,5451;;-0,7789;0,9384;0,2395;2,678;30,94;294,0;108,4;2,7589;-10,9057;-0,282;0,09;-30,6;9,41;133,4;;1,73;-0,31;1,31;0,87;0,04139885;-27,95;52138,03;-2,5035;0,7662;481784885,44;
478;RENOVA;RNEW4;1,99;2,5974;;-0,7949;0,9577;0,2444;2,678;30,94;294,0;108,4;2,8155;-11,1294;-0,2878;0,09;-30,6;9,41;133,4;;1,73;-0,31;1,31;0,87;0,04224805;-27,95;97586,61;-2,5035;0,7662;481784885,44;
522;CEA MODAS;CEAB3;2,71;-14,4995;;0,2999;6,2938;0,0927;14,9236;49,14;2,18;-0,94;0,137;1,0145;-0,1687;0,68;-2,07;-0,64;0,52;0,41;8,63;0,31;0,69;1,25;0,12053594;1,51;12387896,19;9,0378;-0,1869;835344134,28;
556;BRQ SOLUCOES EM INFORMATICA S.A.;BRQB3;0,0;0,0;;0,0;0,0;0,0;-0,7558;36,81;16,43;10,41;0,0;0,0;0,0;1,9;44,07;19,83;35,2;-0,53;-0,76;0,45;0,54;2,13;0,0;12,3;;1,2945;0,5705;0,0;
410;REFINARIA DE PETROLEOS MANGUINHOS;RPMG3;1,63;-0,1212;;-0,0286;-0,1245;0,0219;-0,3744;-11,88;-18,63;-19,13;0,0232;-0,031;-0,3438;0,94;-23,61;-18,05;24,39;;-0,25;-0,76;1,77;0,57;-0,00044881;25,45;29791,06;-56,9529;-13,4468;110337355,27;
576;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;MTRE3;4,82;13,9834;6,7934;0,5171;12,4883;0,3163;10,7838;31,05;6,14;5,48;0,7663;0,5619;-1,5858;0,41;3,7;2,26;2,24;-0,07;-1,7;0,61;0,38;3,37;4,38800469;57,62;3098314,26;9,3206;0,3447;509834632,4;141,81
569;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;SMFT3;15,08;-32,0621;;2,1313;150,3953;0,7961;156,5847;26,56;2,24;-10,51;3,3693;5,0888;-1,1273;0,24;-6,65;-2,48;0,77;0,09;6,19;0,37;0,62;2,14;0,57244094;21,63;18254530,1;7,0755;-0,4703;8840533718,12;
476;OMEGA GERAÇÃO;OMGE3;27,57;11,4761;;1,3548;4,2963;0,4405;8,0448;30,38;56,77;21,25;2,4392;10,8515;-0,5307;0,18;11,81;3,84;11,17;1,18;3,75;0,33;0,67;1,31;-0,03026864;55,45;;20,3491;2,4024;5521562588,85;118,18
588;ALLPARK EMPREENDIMENTOS PARTICIPACOES SERVICOS S.A;ALPK3;1,62;-2,0936;;0,756;5,0334;0,1332;23,481;29,84;6,4;-15,39;0,3223;-0,9184;-0,1501;0,41;-36,11;-6,36;3,53;2,77;18,45;0,18;0,82;0,44;0,16474481;;135227,52;2,1429;-0,7738;347370967,26;
381;BRADESPAR;BRAP3;27,12;1,7949;10,9666;1,3609;1,8073;1,3447;1,837;;;;;13,3686;-1,5149;0,0;75,82;74,92;74,47;-0,11;-0,14;0,99;0,01;9,56;0,19730515;;2689918,48;19,9279;15,1096;11678655844,08;56,67
381;BRADESPAR;BRAP4;31,11;2,059;10,5161;1,5611;2,0732;1,5426;1,837;;;;;15,3355;-1,7378;0,0;75,82;74,92;74,47;-0,11;-0,14;0,99;0,01;9,56;0,22633345;;102522202,77;19,9279;15,1096;11678655844,08;56,67
378;SUZANO S.A.;SUZB3;50,61;3,7779;6,1821;2,4647;3,501;0,5357;6,4583;49,45;41,93;38,86;1,468;2,9549;-0,7456;0,36;65,24;14,18;15,82;2,08;2,96;0,22;0,78;2,81;0,07695657;32,9;305065544,35;20,5336;13,3962;68893549986,24;60,88
426;HAPVIDA;HAPV3;4,12;-112,9709;;0,5989;293,8937;0,4051;358,2445;25,21;0,5;-1,31;1,4832;65,07;-0,4538;0,27;-0,53;-0,36;-0,56;0,13;64,35;0,68;0,32;1,06;0,67682609;26,62;267372963,9;6,8791;-0,0365;29434333661,16;
452;CELGPAR;GPAR3;45,0;4,1296;33,6726;2,9975;3,0727;2,7309;2,4182;82,93;608,39;452,68;18,6938;5,0563;-7,0001;0,15;72,59;66,13;62,8;-0,64;-0,65;0,91;0,09;8,74;0,01015018;-9,31;12460,0;15,0127;10,897;3506779440,0;-10,07
289;JOSAPAR;JOPA3;22,18;7,3009;3,7284;0,4168;1,9925;0,1008;7,462;21,51;5,41;1,48;0,1079;0,2549;-0,3689;0,93;5,71;1,38;5,16;1,14;5,45;0,24;0,68;2,19;0,07709441;11,31;17606,21;53,2161;3,038;236716187,94;0,93
289;JOSAPAR;JOPA4;37,4;12,3108;2,4323;0,7028;3,3597;0,17;7,462;21,51;5,41;1,48;0,1819;0,4299;-0,622;0,93;5,71;1,38;5,16;1,14;5,45;0,24;0,68;2,19;0,12999689;11,31;7495,0;53,2161;3,038;236716187,94;0,93
464;CPFL ENERGIAS RENOVÁVEIS;CPRE3;18,23;8,4793;;1,9763;6,3088;0,8982;6,8744;61,88;49,09;36,53;3,0972;-22,209;-1,045;0,29;23,31;10,59;22,55;0,18;0,57;0,45;0,54;0,78;-1,74761717;15,78;;9,2243;2,15;10824655047,92;
442;COPASA;CSMG3;14,98;8,9089;2,5656;0,7921;5,5912;0,4567;8,565;35,28;16,58;10,4;0,9269;877,1467;-0,5374;0,49;8,89;5,13;7,8;0,42;2,97;0,58;0,42;1,0;-0,64396505;7,89;18940147,0;18,9111;1,6815;5696190973,62;8,05
331;BANCO BRASIL;BBAS3;35,61;3,7669;11,7118;0,6664;2,9855;0,0487;2,9855;28,97;15,94;12,64;0,476;2,2173;-0,0499;0,1;17,69;1,29;;;;0,07;0,92;12,02;0,05036574;-6,5;468678141,68;53,438;9,4534;102037500082,2;30,98
453;COELBA;CEEB3;38,5;6,2636;16,4218;1,6145;3,1702;0,3902;7,5968;28,15;22,24;11,26;0,705;7,7981;-0,5131;0,55;25,78;6,23;15,13;1,86;3,66;0,24;0,76;1,26;-1,10184318;15,08;79925,24;23,8462;6,1466;12532683591,54;44,06
453;COELBA;CEEB5;30,99;5,0418;20,4014;1,2996;2,5518;0,3141;7,5968;28,15;22,24;11,26;0,5675;6,2769;-0,413;0,55;25,78;6,23;15,13;1,86;3,66;0,24;0,76;1,26;-0,88691221;15,08;6266,0;23,8462;6,1466;12532683591,54;44,06
453;COELBA;CEEB6;60,68;9,8721;11,4612;2,5446;4,9965;0,615;7,5968;28,15;22,24;11,26;1,1112;12,2906;-0,8087;0,55;25,78;6,23;15,13;1,86;3,66;0,24;0,76;1,26;-1,73661933;15,08;;23,8462;6,1466;12532683591,54;44,06
462;COPEL;CPLE11;37,55;23,3974;11,5781;0,9801;6,8851;0,4122;9,9027;21,07;13,04;3,84;0,8977;5,4846;-0,5244;0,46;4,19;1,76;8,15;0,43;3,02;0,42;0,57;1,54;-0,27692367;12,85;12539042,52;38,3141;1,6049;20551518662,5;-0,39
462;COPEL;CPLE3;6,78;21,1231;11,8746;0,8848;6,2159;0,3722;9,9027;21,07;13,04;3,84;0,8104;4,9515;-0,4734;0,46;4,19;1,76;8,15;0,43;3,02;0,42;0,57;1,54;-0,25000565;12,85;6790311,45;7,6628;0,321;20551518662,5;-0,39
462;COPEL;CPLE5;23,01;71,6876;3,8488;3,0028;21,0954;1,263;9,9027;21,07;13,04;3,84;2,7503;16,8043;-1,6067;0,46;4,19;1,76;8,15;0,43;3,02;0,42;0,57;1,54;-0,84847051;12,85;19116,8;7,6628;0,321;20551518662,5;-0,39
462;COPEL;CPLE6;7,7;23,9893;11,5015;1,0049;7,0593;0,4227;9,9027;21,07;13,04;3,84;0,9204;5,6234;-0,5377;0,46;4,19;1,76;8,15;0,43;3,02;0,42;0,57;1,54;-0,28392972;12,85;92155595,32;7,6628;0,321;20551518662,5;-0,39
448;ELETROBRAS;ELET3;40,82;20,0132;1,8949;0,8425;10,2165;0,3525;14,181;56,99;24,48;12,5;2,5008;4,992;-0,4213;0,14;4,21;1,76;4,52;0,32;3,9;0,42;0,58;1,76;-0,74334554;-9,01;531527261,13;48,4502;2,0397;94515900707,94;6,5
448;ELETROBRAS;ELET5;62,46;30,6229;3,4456;1,2892;15,6326;0,5393;14,181;56,99;24,48;12,5;3,8266;7,6384;-0,6446;0,14;4,21;1,76;4,52;0,32;3,9;0,42;0,58;1,76;-1,13741702;-9,01;;48,4502;2,0397;94515900707,94;6,5
448;ELETROBRAS;ELET6;42,89;21,0281;3,7634;0,8852;10,7346;0,3703;14,181;56,99;24,48;12,5;2,6276;5,2451;-0,4426;0,14;4,21;1,76;4,52;0,32;3,9;0,42;0,58;1,76;-0,78104092;-9,01;102744009,52;48,4502;2,0397;94515900707,94;6,5
321;BLUE TECH SOLUTIONS;BLUT3;5,14;-5,626;;0,4586;-6,1685;0,1382;-4,9065;;;;;-1,0794;-0,1382;0,0;-8,15;-2,46;-6,65;0,12;-1,59;0,3;0,7;0,0;0,20053109;;254063,54;11,2089;-0,9136;14115600,06;
321;BLUE TECH SOLUTIONS;BLUT4;1,52;-1,6637;;0,1356;-1,8241;0,0409;-4,9065;;;;;-0,3192;-0,0409;0,0;-8,15;-2,46;-6,65;0,12;-1,59;0,3;0,7;0,0;0,05930102;;224305,0;11,2089;-0,9136;14115600,06;
449;CELESC;CLSC3;49,79;5,8855;9,3825;0,6624;3,6777;0,1641;6,269;13,36;6,71;4,19;0,2468;3,4027;-0,2361;0,66;11,26;2,79;8,32;0,45;2,47;0,25;0,75;1,19;-0,10909845;13,22;31497,65;75,1636;8,4598;1982929986,23;
449;CELESC;CLSC4;52,5;6,2058;9,788;0,6985;3,8778;0,173;6,269;13,36;6,71;4,19;0,2602;3,5879;-0,2489;0,66;11,26;2,79;8,32;0,45;2,47;0,25;0,75;1,19;-0,11503652;13,22;170663,74;75,1636;8,4598;1982929986,23;
458;CEMAR;ENMA6B;83,99;23,2276;2,417;4,3611;15,1759;1,7403;;30,5;17,89;11,69;2,7143;20,9984;-2,5023;0,64;18,78;7,49;15,45;0,44;1,54;0,4;0,6;1,37;-0,78234959;11,48;;19,2587;3,616;;8,23
458;CEMAR;ENMA3B;50,49;13,9631;4,0206;2,6217;9,1229;1,0462;;30,5;17,89;11,69;1,6317;12,623;-1,5042;0,64;18,78;7,49;15,45;0,44;1,54;0,4;0,6;1,37;-0,47030398;11,48;;19,2587;3,616;;8,23
474;EQUATORIAL ENERGIA;EQTL3;26,83;12,9707;2,3854;1,8602;5,4069;0,4272;9,5714;31,25;20,54;8,56;1,1106;4,7178;-0,5751;0,38;14,34;3,29;9,14;1,43;4,16;0,23;0,74;1,54;-0,35581644;24,97;172849839,65;14,4234;2,0685;30289314915,55;26,81
451;CESP;CESP6;25,25;833,7813;;1,0905;15,4348;0,574;18,1659;29,46;23,05;0,43;3,5577;60,7819;-0,6242;0,16;0,13;0,07;5,36;0,19;2,67;0,53;0,47;1,13;-8,3775934;6,56;75751511,28;23,1554;0,0303;8302192833,55;-50,99
451;CESP;CESP5;25,0;825,526;;1,0797;15,282;0,5683;18,1659;29,46;23,05;0,43;3,5225;60,1801;-0,618;0,16;0,13;0,07;5,36;0,19;2,67;0,53;0,47;1,13;-8,29464693;6,56;8894,8;23,1554;0,0303;8302192833,55;-50,99
451;CESP;CESP3;25,55;843,6876;;1,1034;15,6182;0,5808;18,1659;29,46;23,05;0,43;3,6;61,5041;-0,6316;0,16;0,13;0,07;5,36;0,19;2,67;0,53;0,47;1,13;-8,47712916;6,56;140577,0;23,1554;0,0303;8302192833,55;-50,99
353;INVESTIMENTOS BEMGE;FIGE3;12,03;2,0524;0,205;0,1913;1,2788;0,1889;0,4285;100,0;93,14;58,04;1,1911;14219,075;-0,1889;0,16;9,32;9,2;;;;0,99;0,01;;0,0082362;;902,5;62,9002;5,8614;9529251,72;-2,49
353;INVESTIMENTOS BEMGE;FIGE4;0,0;0,0;;0,0;0,0;0,0;0,4285;100,0;93,14;58,04;0,0;0,0;0,0;0,16;9,32;9,2;;;;0,99;0,01;;0,0;;;62,9002;5,8614;9529251,72;-2,49
325;BANCO INTER;BIDI4;3,41;-234,1772;0,4334;1,0583;-89,7238;0,229;-91,2149;50,04;-13,62;-5,22;12,2217;;-0,2361;0,02;-0,45;-0,1;;;;0,22;0,78;;0,12318621;5,8;44223197,08;3,2222;-0,0146;8991139764,53;
325;BANCO INTER;BIDI11;10,4;-238,0687;0,4263;1,0759;-91,2149;0,2328;-91,2149;50,04;-13,62;-5,22;12,4248;;-0,2401;0,02;-0,45;-0,1;;;;0,22;0,78;;0,1252333;5,8;189680308,83;9,6667;-0,0437;8991139764,53;
325;BANCO INTER;BIDI3;3,4;-233,4904;0,4347;1,0552;-89,4607;0,2283;-91,2149;50,04;-13,62;-5,22;12,1859;;-0,2354;0,02;-0,45;-0,1;;;;0,22;0,78;;0,12282497;5,8;9796295,5;3,2222;-0,0146;8991139764,53;
350;CCX;CCXC3;1,16;-0,0979;;-0,0255;-2,6208;0,3947;-2,5769;;;;;-0,0256;;0,0;-26,1;-403,26;0,97;;0,04;-15,45;16,45;0,06;0,00033069;;;-45,4066;-11,852;1973425,64;
416;DIMED;PNVL4;18,62;32,783;;2,5665;22,069;1,0897;17,9398;31,04;3,34;2,25;0,7371;4,4974;-2,4618;1,48;7,83;3,32;5,91;0,67;5,79;0,42;0,58;1,77;3,9779192;8,67;;7,2551;0,568;1541369180,25;9,99
416;DIMED;PNVL3;10,25;18,0465;2,1671;1,4128;12,1486;0,5999;17,9398;31,04;3,34;2,25;0,4058;2,4757;-1,3552;1,48;7,83;3,32;5,91;0,67;5,79;0,42;0,58;1,77;2,18977829;8,67;4385640,48;7,2551;0,568;1541369180,25;9,99
477;REDE ENERGIA;REDE3;5,49;7,5587;9,5108;2,7571;3,2693;0,4552;5,7013;27,92;22,36;9,67;0,7311;5,3807;-0,6442;0,62;36,48;6,02;17,63;2,05;2,43;0,17;0,76;1,41;2,63863952;15,06;9392,75;1,9913;0,7263;11585675323,26;57,19
563;IGUA SANEAMENTO S.A.;IGSN3;0,0;0,0;;0,0;0,0;0,0;25,7399;32,68;10,45;-27,45;0,0;0,0;0,0;0,16;-14,2;-4,36;-0,09;1,39;25,74;0,31;0,69;3,8;0,0;16,89;;8,296;-1,1778;0,0;
428;NOTRE DAME INTERMEDICA;GNDI3;66,95;-3584,8103;2,4093;5,8356;104,4483;2,3776;109,3443;18,55;3,28;-0,1;3,423;79,6466;-3,0079;0,69;-0,16;-0,07;2,22;0,27;4,9;0,41;0,59;1,17;35,34405555;29,03;614805285,2;11,4727;-0,0187;41526443086,05;
459;COSERN;CSRN3;23,2;7,4557;17,3049;2,7892;5,0055;0,7152;7,4167;27,52;22,1;14,84;1,1062;-11,6746;-0,9844;0,65;37,41;9,59;18,97;1,31;2,35;0,26;0,74;0,82;0,9996354;15,05;5455,67;8,3178;3,1117;3947610488,94;25,02
459;COSERN;CSRN5;24,46;7,8606;18,0549;2,9407;5,2774;0,7541;7,4167;27,52;22,1;14,84;1,1663;-12,3087;-1,0379;0,65;37,41;9,59;18,97;1,31;2,35;0,26;0,74;0,82;1,05392594;15,05;5877,67;8,3178;3,1117;3947610488,94;25,02
459;COSERN;CSRN6;22,02;7,0765;20,0555;2,6473;4,751;0,6788;7,4167;27,52;22,1;14,84;1,0499;-11,0808;-0,9344;0,65;37,41;9,59;18,97;1,31;2,35;0,26;0,74;0,82;0,94879187;15,05;3666,33;8,3178;3,1117;3947610488,94;25,02
441;SABESP;SBSP3;54,85;12,3062;1,7187;1,3705;8,4549;0,6695;11,9184;34,96;20,93;14,38;1,7695;16,2877;-0,7674;0,38;11,14;5,44;6,97;0,56;3,46;0,49;0,51;1,48;0,66370146;6,69;212915789,52;40,0218;4,4571;37490516314,65;0,67
558;CIMS S.A.;CMSA4;0,0;0,0;;0,0;0,0;0,0;0,2319;;;;;0,0;0,0;0,0;-387,83;-380,84;-399,26;-0,93;0,23;0,98;0,02;50,48;0,0;;;0,0009;-0,0037;0,0;
